gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgRevenuePerMonth,IsNewCustomer,ChargesPerServiceYear,Cluster,Segment,Recommendation,ChurnProbability,ChurnProbabilityPercent,RiskCategory,RevenueAtRisk,EstimatedCLV,PriorityScore
Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.9,8496.7,0,116.39315068493151,0,1378.8000000000002,0,Premium Customers,Provide VIP benefits,0.0067523923,0.6752392,Low,0.7758498726412655,8272.800000000001,6418.450826386662
Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.55,2878.75,0,95.95833333333333,0,1206.6,2,New Customers,Onboarding campaign,0.39244375,39.244373,Low,39.46021869331598,2915.95,115064.02469877472
Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.4,261.3,0,18.664285714285715,0,244.79999999999998,1,High Risk Customers,Offer retention discount,0.002318137,0.23181371,Low,0.04728999668732285,265.2,12.54130712147802
Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.35,3205.6,0,100.175,0,1252.1999999999998,2,New Customers,Onboarding campaign,0.13218224,13.218224,Low,13.793216794729233,3234.85,44618.98734842986
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,69.75,1,34.875,1,837.0,2,New Customers,Onboarding campaign,0.97646683,97.64668,Critical,68.1085617095232,69.75,4750.572179239243
Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.5,279.25,1,34.90625,1,414.0,1,High Risk Customers,Offer retention discount,0.28859064,28.859064,Low,9.956377074122429,241.5,2404.4650634005666
Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.55,6281.45,1,101.31370967741935,0,1266.6,0,Premium Customers,Provide VIP benefits,0.7697613,76.976135,High,81.24830774068832,6438.55,523121.29180380877
Female,0,No,Yes,39,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),30.1,1131.3,1,28.2825,0,361.20000000000005,1,High Risk Customers,Offer retention discount,0.47177073,47.177074,Medium,14.200299081206323,1173.9,16669.731091428104
Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,738.2,1,67.10909090909091,1,843.5999999999999,2,New Customers,Onboarding campaign,0.80722535,80.722534,Critical,56.74794186353683,703.0,39893.80313006639
Female,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),80.45,1137.05,0,75.80333333333333,0,965.4000000000001,2,New Customers,Onboarding campaign,0.1269775,12.69775,Low,10.215340140461922,1126.3,11505.537600202262
Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.2,80.2,1,40.1,1,962.4000000000001,2,New Customers,Onboarding campaign,0.9303136,93.03136,Critical,74.6111496925354,80.2,5983.814205341339
Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),94.35,6341.45,1,93.25661764705882,0,1132.1999999999998,0,Premium Customers,Provide VIP benefits,0.6376625,63.766247,High,60.16345407664775,6321.45,380320.2667728249
Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.35,6697.2,0,91.74246575342465,0,1096.1999999999998,0,Premium Customers,Provide VIP benefits,0.0016346049,0.1634605,Low,0.1493211557564791,6577.2,982.1151056415144
Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.6,260.8,1,37.25714285714286,1,535.2,1,High Risk Customers,Offer retention discount,0.42134392,42.13439,Medium,18.791938948631287,267.6,5028.722862653733
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,1,9.8,1,235.20000000000002,1,High Risk Customers,Offer retention discount,0.79164475,79.164474,High,15.516237139701845,19.6,304.1182479381562
Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.9,505.45,0,19.440384615384616,0,238.79999999999998,1,High Risk Customers,Offer retention discount,0.016477222,1.6477221,Low,0.3278967102989554,497.49999999999994,163.1286133737303
Female,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.45,3655.45,1,107.51323529411764,0,1325.4,0,Premium Customers,Provide VIP benefits,0.51862633,51.862633,Medium,57.282278400659564,3644.85,208785.312428644
Male,0,No,No,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.35,1299.8,0,68.41052631578947,0,820.1999999999999,2,New Customers,Onboarding campaign,0.041532665,4.1532664,Low,2.8387576863169666,1230.3,3492.523581475764
Male,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.1,5564.85,0,77.28958333333334,0,949.1999999999999,0,Premium Customers,Provide VIP benefits,0.0036812082,0.36812082,Low,0.2911835717735812,5616.099999999999,1635.316057437609
Male,1,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,51.0,1381.8,0,47.648275862068964,0,612.0,1,High Risk Customers,Offer retention discount,0.04736853,4.736853,Low,2.415795039385557,1428.0,3449.7553162425756
Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),80.55,188.1,0,62.699999999999996,1,966.5999999999999,2,New Customers,Onboarding campaign,0.20288931,20.28893,Low,16.34273378625512,161.1,2632.8144129657
Male,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,66.7,1077.05,0,59.83611111111111,0,800.4000000000001,2,New Customers,Onboarding campaign,0.098676994,9.8677,Low,6.581755529344083,1133.9,7463.052594723255
Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.4,4922.4,0,86.3578947368421,0,1036.8000000000002,0,Premium Customers,Provide VIP benefits,0.10221652,10.221652,Low,8.83150727748871,4838.400000000001,42730.36481140138
Female,0,Yes,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,50.05,2911.5,0,47.72950819672131,0,600.5999999999999,0,Premium Customers,Provide VIP benefits,0.062259752,6.225975,Low,3.1161006027832627,3003.0,9357.650110158138
Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.7,826.1,0,24.29705882352941,0,308.4,1,High Risk Customers,Offer retention discount,0.034665577,3.4665577,Low,0.8909053318202496,848.1,755.5768119167536
Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,83.4,83.4,0,41.7,1,1000.8000000000001,2,New Customers,Onboarding campaign,0.2823492,28.23492,Low,23.547923201322558,83.4,1963.8967949903015
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.7,140.7,1,46.9,1,848.4000000000001,2,New Customers,Onboarding campaign,0.52196074,52.196075,Medium,36.90262398719788,141.4,5218.03103178978
Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.65,5377.8,0,84.028125,0,1015.8000000000001,0,Premium Customers,Provide VIP benefits,0.006047502,0.6047502,Low,0.5119210578501225,5332.950000000001,2730.0494054618116
Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.25,665.45,1,83.18125,1,1191.0,2,New Customers,Onboarding campaign,0.96953905,96.9539,Critical,96.22675034403801,694.75,66853.5348015204
Female,0,No,No,55,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,64.75,3617.1,0,64.59107142857142,0,777.0,0,Premium Customers,Provide VIP benefits,0.0057667606,0.5766761,Low,0.3733977461233735,3561.25,1329.762723381864
Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),100.15,6643.5,0,100.6590909090909,0,1201.8000000000002,0,Premium Customers,Provide VIP benefits,0.053027764,5.3027763,Low,5.310730560868979,6509.75,34571.528268616836
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.8,84.8,1,42.4,1,1017.5999999999999,2,New Customers,Onboarding campaign,0.6726875,67.268745,High,57.04389753341675,84.8,4837.32251083374
Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1559.3,0,24.3640625,0,303.0,1,High Risk Customers,Offer retention discount,0.001883418,0.1883418,Low,0.04755630323779769,1590.75,75.65018937552668
Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.0,7987.6,0,112.50140845070423,0,1356.0,0,Premium Customers,Provide VIP benefits,0.012467564,1.2467564,Low,1.4088347414508462,7910.0,11143.882804876193
Female,0,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.65,1547.35,0,41.82027027027027,0,487.79999999999995,1,High Risk Customers,Offer retention discount,0.00827483,0.827483,Low,0.3363718373235315,1463.3999999999999,492.2465467392559
Male,0,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.0,5426.85,1,102.3933962264151,0,1260.0,0,Premium Customers,Provide VIP benefits,0.52009296,52.009296,Medium,54.609761238098145,5460.0,298169.29636001587
Male,0,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.45,1127.35,1,49.01521739130435,0,653.4000000000001,2,New Customers,Onboarding campaign,0.6498987,64.98987,High,35.386984643340114,1197.9,42390.068904257125
Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.95,2142.8,0,93.16521739130435,0,1139.4,2,New Customers,Onboarding campaign,0.056385044,5.6385045,Low,5.353759928606451,2088.9,11183.469114866015
Female,1,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.9,287.85,0,47.975,1,718.8,2,New Customers,Onboarding campaign,0.19005385,19.005384,Low,11.384225639700889,299.5,3409.575579090416
Female,0,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.3,4045.65,1,84.284375,0,1023.5999999999999,0,Premium Customers,Provide VIP benefits,0.6011424,60.114243,High,51.27744727134704,4009.1,205576.41385555742
Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.35,2757.85,1,81.11323529411764,0,1000.1999999999999,2,New Customers,Onboarding campaign,0.8308155,83.08155,Critical,69.24847142994403,2750.5499999999997,190471.38309163254
Male,0,No,No,18,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),33.5,600.0,1,31.57894736842105,0,402.0,1,High Risk Customers,Offer retention discount,0.4083643,40.83643,Medium,13.680203914642334,603.0,8249.162960529327
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.8,19.8,0,9.9,1,237.60000000000002,1,High Risk Customers,Offer retention discount,0.082127586,8.212759,Low,1.626126202940941,19.8,32.19729881823063
Male,0,No,No,56,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),81.8,4534.45,0,79.55175438596491,0,981.5999999999999,0,Premium Customers,Provide VIP benefits,0.0071362653,0.7136265,Low,0.5837465000338852,4580.8,2674.0259673552214
Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,40.9,0,13.633333333333333,1,240.0,1,High Risk Customers,Offer retention discount,0.12212318,12.212318,Low,2.4424636363983154,40.0,97.69854545593262
Male,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,59.6,2094.9,0,58.19166666666667,0,715.2,2,New Customers,Onboarding campaign,0.089131884,8.913188,Low,5.312260302901268,2086.0,11081.374991852044
Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.0,1584.8,0,24.38153846153846,0,300.0,1,High Risk Customers,Offer retention discount,0.004098148,0.4098148,Low,0.10245370212942362,1600.0,163.9259234070778
Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.35,1302.65,0,81.415625,0,1012.1999999999999,2,New Customers,Onboarding campaign,0.31598198,31.598198,Low,26.653080362081525,1265.25,33722.80992812365
Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.35,2238.5,1,89.54,0,1084.1999999999998,2,New Customers,Onboarding campaign,0.57916677,57.916676,Medium,52.327717667818064,2168.3999999999996,113467.42299089667
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,55.55,55.55,0,27.775,1,666.5999999999999,2,New Customers,Onboarding campaign,0.55963504,55.963505,Medium,31.087726646661757,55.55,1726.9232152220604
Female,0,Yes,Yes,70,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.35,5437.75,0,76.58802816901408,0,904.1999999999999,0,Premium Customers,Provide VIP benefits,0.0192278,1.92278,Low,1.4488147971220313,5274.5,7641.773647420154
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.75,90.75,1,45.375,1,1089.0,2,New Customers,Onboarding campaign,0.9064993,90.64993,Critical,82.26481385529041,90.75,7465.531857367605
Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,89.6,365.65,1,73.13,1,1075.1999999999998,2,New Customers,Onboarding campaign,0.86246306,86.24631,Critical,77.27668991088866,358.4,27695.965664062496
Female,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,59.3,2209.15,0,55.228750000000005,0,711.5999999999999,2,New Customers,Onboarding campaign,0.07711031,7.7110314,Low,4.572641553729772,2312.7,10575.148121310844
Female,0,No,No,29,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.1,1912.15,0,63.73833333333334,0,793.1999999999999,2,New Customers,Onboarding campaign,0.09742264,9.742264,Low,6.439636308699845,1916.8999999999999,12344.138840146732
Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.8,255.55,0,17.03666666666667,0,225.60000000000002,1,High Risk Customers,Offer retention discount,0.0010046216,0.10046216,Low,0.018886886443942787,263.2,4.971028512045741
Female,0,No,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,5175.3,0,83.47258064516129,0,1037.4,0,Premium Customers,Provide VIP benefits,0.007215046,0.72150457,Low,0.623740714439191,5273.45,3289.265470559352
Male,0,No,Yes,13,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.1,670.65,0,47.903571428571425,0,625.2,2,New Customers,Onboarding campaign,0.16176365,16.176365,Low,8.427886329591274,677.3000000000001,5708.207411032171
Female,0,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,47.4,3177.25,0,47.42164179104478,0,568.8,0,Premium Customers,Provide VIP benefits,0.0027016967,0.27016968,Low,0.1280604239087552,3128.4,400.62423015614974
Male,0,No,No,2,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.25,90.35,1,30.116666666666664,1,591.0,1,High Risk Customers,Offer retention discount,0.8848019,88.480194,Critical,43.57649476826191,98.5,4292.284734673798
Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.15,6557.75,0,109.29583333333333,0,1309.8000000000002,0,Premium Customers,Provide VIP benefits,0.14937706,14.937706,Low,16.304506417363882,6439.85,104998.5756518608
Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),94.95,5791.85,0,91.93412698412699,0,1139.4,0,Premium Customers,Provide VIP benefits,0.02894382,2.894382,Low,2.7482157018966973,5886.900000000001,16178.471015495668
Male,1,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,93.55,3055.5,0,89.86764705882354,0,1122.6,2,New Customers,Onboarding campaign,0.06501428,6.501428,Low,6.082085929438471,3087.15,18776.31157706598
Male,0,No,Yes,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.5,5196.1,0,77.55373134328359,0,954.0,0,Premium Customers,Provide VIP benefits,0.042875513,4.2875514,Low,3.4086033180356026,5247.0,17884.941609732807
Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05,8405.0,0,115.13698630136986,0,1380.6,0,Premium Customers,Provide VIP benefits,0.013094556,1.3094555,Low,1.5065286202356218,8283.6,12479.480478583797
Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,1,9.875,1,237.0,1,High Risk Customers,Offer retention discount,0.54048866,54.048866,Medium,10.67465104162693,19.75,210.82435807213187
Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,1789.25,1,89.4625,0,1141.8000000000002,2,New Customers,Onboarding campaign,0.7869087,78.69087,High,74.87436148822309,1807.8500000000001,135361.6144164841
Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,95.15,5000.05,0,96.1548076923077,0,1141.8000000000002,0,Premium Customers,Provide VIP benefits,0.011952175,1.1952175,Low,1.1372494348324835,4852.650000000001,5518.673469939852
Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.4,6713.2,0,104.89375,0,1264.8000000000002,0,Premium Customers,Provide VIP benefits,0.19085722,19.085722,Low,20.116350641846658,6640.200000000001,133576.59153199018
Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,562.6,0,20.092857142857145,0,241.20000000000002,1,High Risk Customers,Offer retention discount,0.013487282,1.3487282,Low,0.27109437240287665,542.7,147.12291590304116
Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.35,2317.1,1,100.74347826086957,0,1216.1999999999998,2,New Customers,Onboarding campaign,0.75124896,75.12489,High,76.13908166289329,2229.7,169767.31038375315
